Image,Labels
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\171.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\172.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\173.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\174.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\175.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\176.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\177.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\178.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\179.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\180.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\181.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\182.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\183.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\184.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\185.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\186.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\187.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\188.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\189.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\190.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\191.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\192.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\193.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\194.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\195.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\196.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\197.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\198.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\199.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\200.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\201.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\202.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\203.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\204.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\205.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\206.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\207.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\208.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\209.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\210.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\211.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\212.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\213.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\214.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\215.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\216.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\217.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\218.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\219.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\220.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\221.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\222.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\223.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\224.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\225.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\226.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\227.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\228.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\229.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\230.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\231.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\232.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\233.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\234.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\235.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\236.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\237.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\238.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\239.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\240.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\241.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\242.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\243.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\244.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\245.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\246.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\247.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\248.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\249.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\250.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\251.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\252.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\253.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\254.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\255.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\256.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\257.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\258.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\259.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\260.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\261.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\262.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\263.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\264.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\265.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\266.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\267.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\268.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\269.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\270.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\271.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\272.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\273.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\274.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\275.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\276.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\277.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\278.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\279.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\280.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\281.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\282.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\283.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\284.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\285.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\286.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\287.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\288.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\289.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\290.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\291.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\292.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\293.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\294.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\295.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\296.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\297.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\298.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\299.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\300.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\301.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\302.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\303.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\304.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\305.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\306.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\307.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\308.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\309.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\310.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\311.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\312.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\313.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\314.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\315.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\316.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\317.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\318.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\319.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\320.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\321.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\322.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\323.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\324.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\325.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\326.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\327.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\328.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\329.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\330.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\331.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\332.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\333.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\334.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\335.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\336.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\337.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\338.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\339.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\340.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\341.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\342.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\343.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\344.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\345.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\346.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\347.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\348.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\349.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\350.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\351.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\352.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\353.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\354.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\355.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\356.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\357.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\358.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\359.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\360.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\361.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\362.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\363.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\364.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\365.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\366.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\367.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\368.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\369.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\370.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\371.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\372.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\373.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\374.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\375.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\376.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\377.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\378.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\379.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\380.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\381.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\382.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\383.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\384.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\385.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\386.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\387.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\388.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\389.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\390.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\391.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\392.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\393.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\394.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\395.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\396.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\397.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\398.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\399.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\400.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\401.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\402.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\403.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\404.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\405.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\406.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\407.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\408.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\409.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\410.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\411.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\412.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\chapati\413.jpg,chapati
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\001.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\002.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\003.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\004.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\005.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\006.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\007.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\008.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\009.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\010.jpeg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\011.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\012.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\013.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\014.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\015.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\016.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\017.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\018.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\019.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\020.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\021.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\022.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\023.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\024.jpeg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\025.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\026.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\027.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\028.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\029.jpg,fried_rice
